time,j,i,current_speed,current_dir,w,salt,FineSed,tss,NO3,DIP,DIN,PH,TN,TP,wave_dir,weekly_Coral_IN_up,CS_bleach,erdepflux_total,MA_N_pr,MA_N_gr,Turbidity,Oxygen,temp,NH4,longitude,latitude
2021-01-03,0,67,0.1243521,159.14607,2.9393152e-05,34.99051,6.6666665e-13,4.496956e-05,1.2119614,0.0032584853,2.0565226,8.018819,45.08048,3.5082798,121.21918,2.7777778e-16,2.7777778e-16,-3.1463534e-09,2.7777778e-16,2.7777778e-16,0.13803612,6650.32,30.92451,1.0010897,145.770039,-15.153124
2021-01-03,0,68,0.11461689,148.82812,2.9361572e-05,34.987904,6.6666665e-13,2.5626197e-05,1.1692761,0.0032615187,2.007631,8.018275,44.966858,3.4997482,121.93674,2.7777778e-16,2.7777778e-16,-2.3234314e-09,2.7777778e-16,2.7777778e-16,0.13800864,6649.5234,30.904558,1.0008109,145.777939,-15.148703
2021-01-03,0,69,0.10979489,135.01312,2.932943e-05,34.987526,6.6666665e-13,6.0493717e-06,1.1342181,0.0032632013,1.9723434,8.0176525,44.884533,3.4934828,122.60493,2.7777778e-16,2.7777778e-16,-2.207911e-09,2.7777778e-16,2.7777778e-16,0.138004,6649.2495,30.886497,1.0016303,145.785841,-15.144281
2021-01-03,0,70,0.11490106,121.27365,2.9282195e-05,34.988083,6.6666665e-13,3.7893396e-06,1.0973736,0.0032651694,1.9392792,8.016798,44.809666,3.4878464,123.223854,2.7777778e-16,2.7777778e-16,-2.0544408e-09,2.7777778e-16,2.7777778e-16,0.1380026,6648.832,30.866371,1.0157666,145.793747,-15.13986
2021-01-03,0,71,0.12950598,115.6533,2.922095e-05,34.989315,6.6666665e-13,2.966524e-06,1.0538069,0.0032742685,1.8995985,8.015851,44.74261,3.4841058,123.68316,2.7777778e-16,2.7777778e-16,-1.7780577e-09,2.7777778e-16,2.7777778e-16,0.13802625,6650.094,30.837608,1.0531652,145.801655,-15.135438
2021-01-03,0,72,0.1495374,113.531654,2.9137524e-05,34.99071,6.6666665e-13,2.1243436e-06,1.0108057,0.0032921957,1.8605293,8.014734,44.70108,3.4837675,123.70554,2.7777778e-16,2.7777778e-16,-1.3550744e-09,2.7777778e-16,2.7777778e-16,0.13812317,6654.431,30.803427,1.056876,145.809564,-15.131017
2021-01-03,0,73,0.16358525,112.729675,2.906762e-05,34.991764,1e-12,1.2625804e-06,0.9819536,0.0033160727,1.833828,8.0133,44.705566,3.487816,123.72805,2.7777778e-16,2.7777778e-16,-9.485595e-10,2.7777778e-16,2.7777778e-16,0.13835712,6659.644,30.767416,0.85187435,145.817476,-15.126596
2021-01-03,0,74,0.17568843,232.08879,2.8854038e-05,34.992874,1e-12,3.8125836e-07,0.9626198,0.0033375116,1.8212961,8.012176,44.72669,3.4921782,123.75067,2.7777778e-16,2.7777778e-16,-9.381997e-10,2.7777778e-16,2.7777778e-16,0.13851161,6664.9497,30.729544,0.8586764,145.825391,-15.122176
2021-01-03,0,75,0.1870035,230.9965,2.8782762e-05,34.994446,6.6666665e-13,1.4838831e-07,0.94343454,0.0033730455,1.8109035,8.012069,44.74838,3.4965293,123.773415,2.7777778e-16,2.7777778e-16,-9.107777e-10,2.7777778e-16,2.7777778e-16,0.13859975,6670.6836,30.686518,1.0427107,145.833307,-15.117755
2021-01-03,0,76,0.19209163,230.11302,2.875842e-05,34.997097,6.6666665e-13,1.3779717e-07,0.9250808,0.0034250065,1.8035768,8.012374,44.789936,3.5031548,123.796295,2.7777778e-16,2.7777778e-16,-8.724353e-10,2.7777778e-16,2.7777778e-16,0.13873994,6678.1147,30.636377,1.0121466,145.841227,-15.113334
2021-01-03,0,77,0.19143653,230.23717,2.8677268e-05,35.000126,6.6666665e-13,1.2697998e-07,0.90610534,0.0034500712,1.7882792,8.012628,44.819035,3.5089982,123.81928,2.7777778e-16,2.7777778e-16,-7.9717744e-10,2.7777778e-16,2.7777778e-16,0.13892142,6684.0503,30.581884,1.0092511,145.849152,-15.108913
2021-01-03,0,78,0.1914084,230.35188,2.8612927e-05,35.002697,6.6666665e-13,1.1593903e-07,0.89153504,0.0034582953,1.7734289,8.0128,44.840622,3.5136955,123.842384,2.7777778e-16,2.7777778e-16,-7.587569e-10,2.7777778e-16,2.7777778e-16,0.1391203,6688.0625,30.533949,1.0026597,145.85708,-15.104492
